Date,Price,Open,High,Low,Volume,Change(%),DayName,Year
2023-11-01,3330.65,3355.0,3371.6,3311.0,1563475,-1.13,Wednesday,2023
2023-10-31,3368.75,3399.0,3399.0,3350.05,999811,-0.29,Tuesday,2023
2023-10-30,3378.55,3350.0,3382.85,3333.75,910972,0.82,Monday,2023
2023-10-27,3350.95,3350.0,3362.0,3337.0,1108851,0.43,Friday,2023
2023-10-26,3336.75,3368.05,3373.7,3330.0,1984471,-1.57,Thursday,2023
2023-10-25,3390.1,3390.5,3425.0,3377.2,1518537,-0.59,Wednesday,2023
2023-10-23,3410.15,3473.0,3478.95,3401.3,1106272,-2.42,Monday,2023
2023-10-20,3494.55,3450.4,3499.5,3444.05,1481211,1.13,Friday,2023
2023-10-19,3455.65,3469.5,3476.85,3451.9,1514545,-0.91,Thursday,2023
2023-10-18,3487.25,3511.0,3522.7,3484.0,1408245,-0.56,Wednesday,2023
2023-10-17,3507.05,3530.0,3534.15,3503.35,1672065,-0.48,Tuesday,2023
2023-10-16,3524.05,3566.0,3574.65,3519.1,1671104,-1.31,Monday,2023
2023-10-13,3570.85,3530.0,3577.0,3525.0,2890357,0.8,Friday,2023
2023-10-12,3542.55,3575.0,3588.65,3538.1,4241281,-1.87,Thursday,2023
2023-10-11,3609.9,3650.0,3650.0,3605.0,2426417,-0.52,Wednesday,2023
2023-10-10,3628.9,3640.05,3648.0,3601.35,1848148,-0.26,Tuesday,2023
2023-10-09,3638.35,3645.05,3679.0,3631.0,4233074,0.47,Monday,2023
2023-10-06,3621.4,3591.0,3634.95,3575.05,2075691,0.89,Friday,2023
2023-10-05,3589.35,3554.0,3624.0,3551.2,2990768,1.46,Thursday,2023
2023-10-04,3537.75,3486.3,3548.0,3477.3,1788138,0.68,Wednesday,2023
2023-10-03,3513.85,3534.2,3534.2,3480.1,1948148,-0.42,Tuesday,2023
2023-09-29,3528.6,3537.2,3568.45,3505.55,2243791,-0.23,Friday,2023
2023-09-28,3536.75,3600.0,3602.8,3527.35,1755753,-1.46,Thursday,2023
2023-09-27,3589.3,3590.0,3614.0,3555.7,1541134,0.1,Wednesday,2023
2023-09-26,3585.7,3567.6,3594.95,3536.0,1726062,0.24,Tuesday,2023
2023-09-25,3577.15,3602.5,3620.0,3558.65,1238778,-0.74,Monday,2023
2023-09-22,3603.65,3584.0,3633.75,3565.05,1989083,0.51,Friday,2023
2023-09-21,3585.3,3588.55,3605.0,3528.0,2004073,-0.58,Thursday,2023
2023-09-20,3606.05,3580.0,3625.0,3580.0,1649396,0.0,Wednesday,2023
2023-09-18,3606.15,3580.05,3619.3,3575.25,1395753,0.22,Monday,2023
2023-09-15,3598.3,3567.85,3607.35,3562.45,2952897,1.07,Friday,2023
2023-09-14,3560.05,3570.05,3597.7,3545.6,2604721,-0.22,Thursday,2023
2023-09-13,3567.85,3571.1,3588.85,3545.0,1754929,-0.36,Wednesday,2023
2023-09-12,3580.8,3492.0,3589.9,3483.0,4476016,2.88,Tuesday,2023
2023-09-11,3480.65,3462.0,3485.7,3445.0,1783604,1.13,Monday,2023
2023-09-08,3441.9,3455.25,3465.0,3435.05,1518917,-0.39,Friday,2023
2023-09-07,3455.25,3430.8,3460.0,3422.3,1885092,0.74,Thursday,2023
2023-09-06,3429.9,3434.0,3443.9,3398.1,1314818,0.02,Wednesday,2023
2023-09-05,3429.35,3420.0,3447.0,3405.15,1501842,0.32,Tuesday,2023
2023-09-04,3418.5,3378.0,3432.85,3370.05,1828332,1.16,Monday,2023
2023-09-01,3379.2,3366.0,3389.0,3356.8,1277950,0.67,Friday,2023
2023-08-31,3356.8,3401.0,3417.4,3343.65,3417652,-1.01,Thursday,2023
2023-08-30,3390.95,3398.0,3408.1,3383.05,1188200,0.44,Wednesday,2023
2023-08-29,3376.15,3381.05,3389.55,3365.0,944517,0.02,Tuesday,2023
2023-08-28,3375.55,3394.0,3394.0,3360.1,1037485,-0.17,Monday,2023
2023-08-25,3381.3,3375.0,3385.8,3350.25,1158046,-0.19,Friday,2023
2023-08-24,3387.75,3408.0,3413.05,3378.1,1152881,-0.31,Thursday,2023
2023-08-23,3398.25,3388.0,3402.0,3376.0,1330046,0.48,Wednesday,2023
2023-08-22,3382.15,3400.0,3411.0,3365.05,1222012,-0.57,Tuesday,2023
2023-08-21,3401.65,3375.0,3409.75,3372.0,1375579,1.03,Monday,2023
2023-08-18,3367.1,3410.0,3410.0,3356.5,2526749,-2.0,Friday,2023
2023-08-17,3435.75,3455.0,3460.8,3413.2,1843241,-0.65,Thursday,2023
2023-08-16,3458.4,3450.0,3466.0,3435.2,1328445,0.25,Wednesday,2023
2023-08-14,3449.85,3440.7,3455.0,3411.0,1190425,0.03,Monday,2023
2023-08-11,3448.8,3438.1,3466.65,3414.0,1679974,0.19,Friday,2023
2023-08-10,3442.1,3450.0,3464.9,3430.05,1096701,-0.59,Thursday,2023
2023-08-09,3462.5,3464.9,3467.0,3425.05,1794589,-0.23,Wednesday,2023
2023-08-08,3470.6,3484.05,3489.95,3456.6,1634225,-0.39,Tuesday,2023
2023-08-07,3484.05,3453.95,3488.0,3441.25,1853889,1.18,Monday,2023
2023-08-04,3443.55,3401.25,3471.0,3401.25,2248493,1.28,Friday,2023
2023-08-03,3399.95,3420.0,3433.25,3368.0,2026351,-1.18,Thursday,2023
2023-08-02,3440.65,3434.95,3446.4,3413.6,1914899,-0.33,Wednesday,2023
2023-08-01,3452.05,3415.0,3460.0,3415.0,1956167,0.89,Tuesday,2023
2023-07-31,3421.45,3364.4,3426.65,3360.9,2743678,1.97,Monday,2023
2023-07-28,3355.4,3385.0,3393.7,3331.0,2599831,-1.22,Friday,2023
2023-07-27,3396.9,3394.95,3411.65,3385.05,1701769,0.25,Thursday,2023
2023-07-26,3388.3,3400.35,3420.85,3385.0,1066803,-0.32,Wednesday,2023
2023-07-25,3399.15,3397.5,3406.8,3380.2,1272980,0.13,Tuesday,2023
2023-07-24,3394.75,3381.0,3413.45,3372.1,1680132,0.79,Monday,2023
2023-07-21,3368.3,3404.05,3434.9,3359.05,3770223,-2.74,Friday,2023
2023-07-20,3463.3,3453.1,3478.9,3436.05,1715404,-0.19,Thursday,2023
2023-07-19,3470.05,3500.0,3516.85,3445.65,2405370,-0.77,Wednesday,2023
2023-07-18,3496.85,3476.0,3524.0,3465.0,2600090,0.15,Tuesday,2023
2023-07-17,3491.7,3510.0,3549.9,3477.05,2743228,-0.65,Monday,2023
2023-07-14,3514.65,3365.0,3524.85,3352.0,6306101,5.21,Friday,2023
2023-07-13,3340.55,3284.0,3367.45,3272.75,4585146,2.47,Thursday,2023
2023-07-12,3259.9,3280.95,3289.15,3250.1,1515240,-0.38,Wednesday,2023
2023-07-11,3272.4,3295.0,3295.0,3260.8,1110172,0.01,Tuesday,2023
2023-07-10,3271.95,3324.75,3324.75,3265.2,1407431,-1.72,Monday,2023
2023-07-07,3329.25,3302.0,3356.9,3302.0,1789326,0.19,Friday,2023
2023-07-06,3322.9,3306.55,3328.45,3302.0,1848238,0.09,Thursday,2023
2023-07-05,3319.95,3320.0,3329.0,3305.0,1453008,0.34,Wednesday,2023
2023-07-04,3308.85,3290.0,3315.0,3277.3,1656681,1.12,Tuesday,2023
2023-07-03,3272.3,3314.3,3318.8,3268.75,1687264,-0.91,Monday,2023
2023-06-30,3302.25,3220.0,3310.0,3214.1,2672406,2.7,Friday,2023
2023-06-28,3215.45,3208.0,3230.95,3193.4,1575872,0.57,Wednesday,2023
2023-06-27,3197.35,3202.0,3209.65,3182.3,863542,0.24,Tuesday,2023
2023-06-26,3189.65,3205.0,3213.9,3173.0,1978803,-0.83,Monday,2023
2023-06-23,3216.35,3237.3,3249.4,3209.15,1119505,-0.68,Friday,2023
2023-06-22,3238.5,3260.0,3267.65,3230.1,1529603,-0.6,Thursday,2023
2023-06-21,3258.2,3250.0,3261.4,3223.95,1645987,0.94,Wednesday,2023
2023-06-20,3227.7,3214.0,3232.5,3201.05,1528452,0.54,Tuesday,2023
2023-06-19,3210.4,3190.0,3214.9,3175.0,1468186,1.12,Monday,2023
2023-06-16,3174.9,3197.0,3199.4,3156.0,4156189,-1.29,Friday,2023
2023-06-15,3216.3,3245.3,3247.45,3210.0,2273810,-1.07,Thursday,2023
2023-06-14,3251.05,3243.7,3255.85,3225.85,1658544,0.23,Wednesday,2023
2023-06-13,3243.7,3260.0,3265.0,3239.0,1371928,-0.1,Tuesday,2023
2023-06-12,3246.9,3215.0,3254.4,3211.0,2324605,1.17,Monday,2023
2023-06-09,3209.3,3245.0,3250.0,3205.35,1775689,-0.84,Friday,2023
2023-06-08,3236.45,3261.0,3270.0,3233.0,1759366,-1.17,Thursday,2023
2023-06-07,3274.9,3253.0,3278.85,3241.0,1567196,1.32,Wednesday,2023
2023-06-06,3232.3,3280.0,3288.85,3220.6,2022849,-1.72,Tuesday,2023
2023-06-05,3288.9,3315.0,3327.0,3285.05,1861468,-0.51,Monday,2023
2023-06-02,3305.6,3326.25,3335.9,3297.45,2030661,-0.55,Friday,2023
2023-06-01,3324.0,3314.0,3340.0,3297.5,1177314,1.05,Thursday,2023
2023-05-31,3289.5,3309.0,3327.7,3265.15,5815424,-0.81,Wednesday,2023
2023-05-30,3316.2,3315.0,3326.95,3301.35,1344224,-0.12,Tuesday,2023
2023-05-29,3320.35,3360.8,3372.0,3312.0,1210372,-0.26,Monday,2023
2023-05-26,3328.9,3293.5,3338.65,3291.0,1791115,1.07,Friday,2023
2023-05-25,3293.5,3294.0,3306.0,3267.1,1374917,-0.3,Thursday,2023
2023-05-24,3303.35,3276.0,3317.2,3276.0,1016555,0.19,Wednesday,2023
2023-05-23,3297.05,3306.0,3327.95,3290.1,1687418,-0.05,Tuesday,2023
2023-05-22,3298.7,3230.0,3308.45,3217.05,1333243,2.35,Monday,2023
2023-05-19,3222.85,3210.0,3234.5,3203.05,1152449,0.72,Friday,2023
2023-05-18,3199.85,3225.95,3228.95,3195.0,1369364,-0.28,Thursday,2023
2023-05-17,3208.7,3255.95,3280.0,3198.25,1588815,-1.52,Wednesday,2023
2023-05-16,3258.15,3256.2,3285.0,3250.45,986306,0.1,Tuesday,2023
2023-05-15,3255.05,3284.0,3292.0,3248.35,1150390,-0.59,Monday,2023
2023-05-12,3274.3,3279.15,3290.0,3260.0,1027479,-0.24,Friday,2023
2023-05-11,3282.15,3309.0,3309.7,3272.0,1719623,-0.14,Thursday,2023
2023-05-10,3286.8,3290.0,3306.5,3266.05,1559987,0.11,Wednesday,2023
2023-05-09,3283.25,3252.6,3298.0,3246.0,1107375,1.0,Tuesday,2023
2023-05-08,3250.6,3245.0,3254.85,3231.3,928235,0.62,Monday,2023
2023-05-05,3230.7,3220.0,3244.0,3210.05,1710027,0.31,Friday,2023
2023-05-04,3220.7,3180.15,3224.45,3178.0,1953253,1.28,Thursday,2023
2023-05-03,3179.9,3216.0,3216.0,3173.15,2468285,-1.23,Wednesday,2023
2023-05-02,3219.4,3235.0,3235.0,3210.0,2321159,0.0,Tuesday,2023
2023-04-28,3219.25,3200.4,3227.25,3196.25,2931312,0.98,Friday,2023
2023-04-27,3187.95,3185.0,3199.2,3170.65,2434446,-0.32,Thursday,2023
2023-04-26,3198.15,3181.0,3208.4,3181.0,2000029,0.7,Wednesday,2023
2023-04-25,3176.0,3183.0,3191.2,3147.5,2024090,0.04,Tuesday,2023
2023-04-24,3174.8,3151.1,3180.95,3126.15,1640676,0.44,Monday,2023
2023-04-21,3160.85,3110.0,3164.45,3100.8,1929184,1.81,Friday,2023
2023-04-20,3104.8,3090.0,3113.0,3078.0,2419999,0.49,Thursday,2023
2023-04-19,3089.6,3130.75,3140.0,3071.5,3298034,-1.31,Wednesday,2023
2023-04-18,3130.75,3154.95,3156.85,3110.6,2617302,-0.28,Tuesday,2023
2023-04-17,3139.5,3134.1,3163.4,3070.25,5505048,-1.55,Monday,2023
2023-04-13,3188.85,3210.0,3230.0,3180.0,4174070,-1.63,Thursday,2023
2023-04-12,3241.65,3227.95,3260.95,3199.0,2417727,0.87,Wednesday,2023
2023-04-11,3213.8,3264.0,3272.95,3192.15,2348779,-1.52,Tuesday,2023
2023-04-10,3263.4,3220.0,3272.0,3215.0,2203187,1.33,Monday,2023
2023-04-06,3220.7,3225.0,3257.35,3215.0,1703464,-0.59,Thursday,2023
2023-04-05,3239.8,3185.5,3264.35,3185.5,2655065,1.24,Wednesday,2023
2023-04-03,3200.0,3224.95,3224.95,3173.75,1521830,-0.18,Monday,2023
2023-03-31,3205.9,3189.95,3213.0,3152.0,2382581,2.13,Friday,2023
2023-03-29,3138.9,3129.0,3150.0,3104.1,1740616,0.74,Wednesday,2023
2023-03-28,3115.9,3127.0,3149.55,3110.15,1303530,-0.2,Tuesday,2023
2023-03-27,3122.3,3135.0,3152.75,3106.0,1524217,0.06,Monday,2023
2023-03-24,3120.5,3148.9,3170.0,3106.0,1329577,-0.13,Friday,2023
2023-03-23,3124.65,3114.9,3146.35,3101.0,1372218,-0.2,Thursday,2023
2023-03-22,3130.8,3130.05,3143.5,3106.1,1123939,0.8,Wednesday,2023
2023-03-21,3106.1,3143.3,3156.75,3097.45,1815297,-1.18,Tuesday,2023
2023-03-20,3143.3,3169.65,3169.65,3095.05,2289468,-1.13,Monday,2023
2023-03-17,3179.3,3150.5,3221.4,3144.0,6739966,-0.18,Friday,2023
2023-03-16,3185.0,3208.0,3219.8,3172.0,1901060,-0.43,Thursday,2023
2023-03-15,3198.9,3250.0,3260.35,3192.0,1780522,-0.5,Wednesday,2023
2023-03-14,3214.95,3280.0,3304.4,3209.4,2670334,-2.04,Tuesday,2023
2023-03-13,3281.95,3333.0,3369.8,3272.0,1901233,-1.47,Monday,2023
2023-03-10,3331.0,3312.9,3337.25,3290.0,1024404,-0.18,Friday,2023
2023-03-09,3336.85,3385.0,3385.0,3330.85,1648500,-1.58,Thursday,2023
2023-03-08,3390.4,3364.0,3396.0,3330.85,1844590,0.55,Wednesday,2023
2023-03-06,3371.85,3361.9,3404.95,3359.0,1334132,0.89,Monday,2023
2023-03-03,3342.15,3354.0,3358.0,3331.1,1043190,0.62,Friday,2023
2023-03-02,3321.45,3361.0,3369.9,3318.0,1556538,-1.9,Thursday,2023
2023-03-01,3385.7,3323.0,3389.0,3315.0,1669307,2.2,Wednesday,2023
2023-02-28,3312.85,3328.5,3392.0,3299.9,4116217,-0.57,Tuesday,2023
2023-02-27,3331.85,3390.0,3390.0,3316.0,1128022,-2.02,Monday,2023
2023-02-24,3400.45,3422.5,3433.95,3382.3,977592,-0.39,Friday,2023
2023-02-23,3413.8,3421.0,3452.4,3408.0,1441570,0.36,Thursday,2023
2023-02-22,3401.55,3414.95,3447.0,3395.0,1218430,-1.43,Wednesday,2023
2023-02-21,3451.0,3494.0,3508.9,3444.75,1139541,-1.04,Tuesday,2023
2023-02-20,3487.3,3502.0,3522.0,3475.05,1296082,-0.4,Monday,2023
2023-02-17,3501.15,3526.15,3538.9,3490.0,1061369,-1.6,Friday,2023
2023-02-16,3558.05,3527.2,3575.0,3527.0,1618931,1.06,Thursday,2023
2023-02-15,3520.65,3487.0,3526.0,3460.15,1429449,0.59,Wednesday,2023
2023-02-14,3500.1,3505.0,3524.85,3495.0,1579818,0.51,Tuesday,2023
2023-02-13,3482.4,3549.0,3549.0,3473.4,1087939,-1.56,Monday,2023
2023-02-10,3537.55,3520.0,3542.35,3508.15,1187821,-0.09,Friday,2023
2023-02-09,3540.85,3515.0,3547.6,3505.3,1655427,0.59,Thursday,2023
2023-02-08,3520.1,3478.05,3539.9,3478.05,1986946,1.37,Wednesday,2023
2023-02-07,3472.55,3468.9,3493.0,3461.4,1455647,0.36,Tuesday,2023
2023-02-06,3459.95,3473.15,3473.15,3436.85,1138714,-0.64,Monday,2023
2023-02-03,3482.3,3504.0,3504.0,3452.9,1804469,0.63,Friday,2023
2023-02-02,3460.4,3427.0,3469.0,3420.1,1813847,1.53,Thursday,2023
2023-02-01,3408.35,3363.0,3419.0,3355.0,2205161,1.48,Wednesday,2023
2023-01-31,3358.7,3449.0,3449.0,3351.0,2820375,-2.18,Tuesday,2023
2023-01-30,3433.65,3420.0,3458.45,3385.55,1953798,0.66,Monday,2023
2023-01-27,3411.05,3426.0,3446.0,3382.3,1785879,-0.55,Friday,2023
2023-01-25,3429.75,3425.3,3435.0,3405.0,874110,-0.19,Wednesday,2023
2023-01-24,3436.3,3425.0,3451.95,3417.3,1387863,0.63,Tuesday,2023
2023-01-23,3414.9,3388.0,3419.0,3355.6,1067916,1.54,Monday,2023
2023-01-20,3363.1,3365.0,3394.65,3355.6,1529349,-0.3,Friday,2023
2023-01-19,3373.1,3380.0,3387.0,3361.0,1585044,-0.5,Thursday,2023
2023-01-18,3390.0,3380.0,3408.95,3372.25,2421189,0.34,Wednesday,2023
2023-01-17,3378.4,3330.0,3381.8,3321.0,1688475,1.33,Tuesday,2023
2023-01-16,3334.05,3317.0,3353.0,3298.05,1843607,-1.2,Monday,2023
2023-01-13,3374.55,3342.9,3379.0,3305.0,1742837,1.21,Friday,2023
2023-01-12,3334.35,3329.0,3350.0,3315.55,2250391,0.17,Thursday,2023
2023-01-11,3328.7,3290.1,3349.5,3271.15,2720512,1.29,Wednesday,2023
2023-01-10,3286.4,3285.0,3298.0,3230.1,3864655,-1.01,Tuesday,2023
2023-01-09,3319.95,3229.0,3327.0,3221.15,2885060,3.38,Monday,2023
2023-01-06,3211.55,3300.0,3301.55,3200.0,2488376,-3.01,Friday,2023
2023-01-05,3311.1,3330.2,3337.3,3281.95,1826057,-0.11,Thursday,2023
2023-01-04,3314.65,3306.7,3327.35,3286.2,1231668,0.1,Wednesday,2023
2023-01-03,3311.35,3252.0,3320.0,3245.3,1245178,1.53,Tuesday,2023
2023-01-02,3261.45,3261.0,3266.85,3235.2,709547,0.15,Monday,2023
2022-12-30,3256.7,3286.05,3299.0,3246.2,1163131,-0.37,Friday,2022
2022-12-29,3268.75,3231.1,3271.5,3228.0,1037927,0.36,Thursday,2022
2022-12-28,3257.1,3249.8,3266.1,3226.0,910795,-0.07,Wednesday,2022
2022-12-27,3259.5,3269.2,3273.8,3231.5,835883,0.2,Tuesday,2022
2022-12-26,3252.9,3228.35,3272.0,3225.05,870157,0.76,Monday,2022
2022-12-23,3228.35,3217.0,3266.85,3217.0,1360281,-0.96,Friday,2022
2022-12-22,3259.7,3294.0,3294.0,3245.1,1384101,-0.27,Thursday,2022
2022-12-21,3268.55,3249.0,3283.05,3240.0,1432566,0.76,Wednesday,2022
2022-12-20,3243.95,3198.9,3249.0,3163.65,1529971,1.31,Tuesday,2022
2022-12-19,3202.05,3227.0,3245.5,3194.5,2120965,-1.18,Monday,2022
2022-12-16,3240.25,3275.0,3292.0,3225.2,2703680,-1.96,Friday,2022
2022-12-15,3305.1,3358.8,3364.75,3298.95,1415694,-1.79,Thursday,2022
2022-12-14,3365.35,3348.8,3377.0,3340.9,1213311,1.0,Wednesday,2022
2022-12-13,3332.1,3277.2,3336.45,3267.8,1378016,1.39,Tuesday,2022
2022-12-12,3286.45,3255.5,3296.0,3236.1,1527610,-0.19,Monday,2022
2022-12-09,3292.75,3374.1,3374.1,3276.35,1797896,-1.73,Friday,2022
2022-12-08,3350.55,3360.0,3380.6,3339.45,1285619,-0.89,Thursday,2022
2022-12-07,3380.6,3368.3,3393.7,3354.0,1167505,-0.14,Wednesday,2022
2022-12-06,3385.35,3400.05,3407.95,3368.0,1166999,-1.18,Tuesday,2022
2022-12-05,3425.9,3433.0,3439.15,3407.0,1475065,-0.39,Monday,2022
2022-12-02,3439.15,3458.1,3468.9,3413.0,2411749,-1.05,Friday,2022
2022-12-01,3475.65,3425.0,3480.0,3420.0,2180856,2.5,Thursday,2022
2022-11-30,3390.8,3383.0,3414.9,3375.0,3410702,-0.19,Wednesday,2022
2022-11-29,3397.35,3383.0,3429.0,3383.0,1576028,0.06,Tuesday,2022
2022-11-28,3395.25,3366.0,3417.0,3365.55,2195437,0.17,Monday,2022
2022-11-25,3389.65,3383.0,3403.35,3348.0,1588981,0.28,Friday,2022
2022-11-24,3380.15,3316.25,3392.95,3308.3,1296591,2.17,Thursday,2022
2022-11-23,3308.3,3330.0,3330.0,3291.0,1150011,-0.2,Wednesday,2022
2022-11-22,3314.95,3280.0,3318.95,3255.25,1149739,0.96,Tuesday,2022
2022-11-21,3283.5,3322.5,3333.7,3273.0,1304194,-1.79,Monday,2022
2022-11-18,3343.45,3350.0,3362.75,3321.0,1164540,-0.17,Friday,2022
2022-11-17,3349.0,3340.0,3360.0,3317.75,1417986,-0.19,Thursday,2022
2022-11-16,3355.35,3338.9,3367.9,3321.45,1748235,0.68,Wednesday,2022
2022-11-15,3332.6,3321.0,3339.95,3292.0,1400708,-0.09,Tuesday,2022
2022-11-14,3335.5,3324.0,3349.0,3309.0,1342074,0.59,Monday,2022
2022-11-11,3315.95,3269.6,3341.6,3255.05,3265394,3.44,Friday,2022
2022-11-10,3205.65,3170.0,3225.0,3170.0,1573092,-0.32,Thursday,2022
2022-11-09,3216.05,3249.8,3249.8,3201.65,1162267,-0.55,Wednesday,2022
2022-11-07,3233.7,3229.0,3242.8,3195.1,1474498,0.51,Monday,2022
2022-11-04,3217.4,3217.0,3220.05,3166.15,1464013,0.33,Friday,2022
2022-11-03,3206.75,3228.05,3228.05,3195.0,1422652,-1.08,Thursday,2022
2022-11-02,3241.7,3270.0,3270.0,3222.05,1405955,-0.55,Wednesday,2022
2022-11-01,3259.7,3214.5,3262.6,3203.45,2991060,2.08,Tuesday,2022
2022-10-31,3193.15,3199.0,3199.0,3177.8,1919414,0.95,Monday,2022
2022-10-28,3163.25,3150.0,3178.5,3145.0,1355739,0.19,Friday,2022
2022-10-27,3157.4,3160.7,3174.0,3134.35,2438421,-0.15,Thursday,2022
2022-10-25,3162.1,3180.5,3184.25,3151.15,2069643,0.01,Tuesday,2022
2022-10-24,3161.7,3170.1,3178.0,3155.0,260949,0.77,Monday,2022
2022-10-21,3137.4,3157.8,3160.4,3127.0,1021913,-0.63,Friday,2022
2022-10-20,3157.3,3105.0,3160.0,3105.0,1587601,1.14,Thursday,2022
2022-10-19,3121.85,3159.0,3159.0,3112.0,1194289,-0.73,Wednesday,2022
2022-10-18,3144.7,3150.0,3155.35,3128.55,1793722,1.06,Tuesday,2022
2022-10-17,3111.75,3072.65,3128.4,3071.45,1517005,0.41,Monday,2022
2022-10-14,3099.15,3145.0,3150.0,3071.0,2245977,-0.13,Friday,2022
2022-10-13,3103.3,3100.75,3110.0,3052.35,2054781,0.08,Thursday,2022
2022-10-12,3100.75,3084.9,3109.9,3062.05,1665247,1.02,Wednesday,2022
2022-10-11,3069.55,3100.0,3145.0,3053.35,4730645,-1.57,Tuesday,2022
2022-10-10,3118.55,3010.0,3127.0,3005.0,3064063,1.75,Monday,2022
2022-10-07,3064.9,3097.4,3105.0,3058.1,1939879,-1.19,Friday,2022
2022-10-06,3101.95,3111.0,3124.0,3092.45,1790816,0.35,Thursday,2022
2022-10-04,3091.15,3029.95,3098.0,3023.0,2145875,3.56,Tuesday,2022
2022-10-03,2984.95,2995.0,3020.7,2974.0,1763331,-0.65,Monday,2022
2022-09-30,3004.55,2990.85,3019.7,2950.1,2817353,0.24,Friday,2022
2022-09-29,2997.3,3054.0,3055.85,2990.0,2493902,-1.26,Thursday,2022
2022-09-28,3035.65,2980.0,3049.95,2980.0,2739767,0.6,Wednesday,2022
2022-09-27,3017.45,3009.4,3025.0,2976.0,2227447,0.77,Tuesday,2022
2022-09-26,2994.4,2959.85,3025.85,2926.1,2925489,0.41,Monday,2022
2022-09-23,2982.05,3004.0,3022.5,2979.0,2652374,-0.84,Friday,2022
2022-09-22,3007.4,2990.0,3029.95,2979.3,2017983,0.21,Thursday,2022
2022-09-21,3001.2,3028.0,3041.4,2998.15,2253818,-1.29,Wednesday,2022
2022-09-20,3040.3,3050.0,3079.95,3030.0,1544295,0.38,Tuesday,2022
2022-09-19,3028.8,3036.0,3042.0,2987.8,2072220,0.67,Monday,2022
2022-09-16,3008.7,3076.0,3094.35,3000.0,5322221,-3.08,Friday,2022
2022-09-15,3104.35,3130.0,3137.75,3100.0,2138023,-0.51,Thursday,2022
2022-09-14,3120.4,3135.0,3141.4,3113.8,5090269,-3.37,Wednesday,2022
2022-09-13,3229.35,3263.45,3263.45,3225.0,1972678,-0.42,Tuesday,2022
2022-09-12,3242.95,3239.9,3269.8,3225.0,1785928,0.79,Monday,2022
2022-09-09,3217.65,3195.0,3233.5,3168.5,1561185,1.51,Friday,2022
2022-09-08,3169.65,3170.0,3183.5,3160.1,1346113,0.64,Thursday,2022
2022-09-07,3149.6,3102.0,3161.9,3102.0,1291534,0.72,Wednesday,2022
2022-09-06,3127.05,3135.5,3140.85,3106.35,1936453,-0.2,Tuesday,2022
2022-09-05,3133.4,3123.65,3147.95,3112.25,2147912,0.1,Monday,2022
2022-09-02,3130.4,3163.0,3163.0,3120.3,2052900,-0.04,Friday,2022
2022-09-01,3131.7,3190.0,3190.0,3121.0,3546935,-2.47,Thursday,2022
2022-08-30,3211.15,3155.0,3226.5,3142.1,3431525,2.51,Tuesday,2022
2022-08-29,3132.55,3125.0,3142.7,3081.0,2539173,-2.78,Monday,2022
2022-08-26,3222.2,3234.3,3257.0,3216.8,1457962,0.12,Friday,2022
2022-08-25,3218.2,3276.0,3278.15,3214.75,1946930,-1.14,Thursday,2022
2022-08-24,3255.35,3292.0,3308.0,3250.2,1691923,-0.89,Wednesday,2022
2022-08-23,3284.6,3319.95,3341.9,3270.0,1849256,-2.09,Tuesday,2022
2022-08-22,3354.55,3365.0,3384.1,3347.4,1536532,-0.92,Monday,2022
2022-08-19,3385.75,3387.0,3421.5,3371.25,1398410,0.13,Friday,2022
2022-08-18,3381.25,3390.0,3392.0,3362.0,1430659,-0.58,Thursday,2022
2022-08-17,3401.1,3385.1,3417.95,3371.1,1622326,0.25,Wednesday,2022
2022-08-16,3392.7,3411.0,3414.85,3387.5,839942,-0.26,Tuesday,2022
2022-08-12,3401.55,3419.0,3419.0,3381.25,1472354,-0.61,Friday,2022
2022-08-11,3422.5,3400.0,3428.7,3375.05,1449248,2.03,Thursday,2022
2022-08-10,3354.25,3385.0,3385.0,3335.0,1878359,-0.6,Wednesday,2022
2022-08-08,3374.45,3365.0,3378.9,3336.0,1068836,0.28,Monday,2022
2022-08-05,3365.05,3361.2,3377.0,3355.0,1106933,0.3,Friday,2022
2022-08-04,3354.95,3350.0,3387.9,3307.35,2150567,0.46,Thursday,2022
2022-08-03,3339.5,3280.0,3349.0,3277.05,2895824,1.45,Wednesday,2022
2022-08-02,3291.8,3290.0,3312.9,3271.65,1269114,-0.21,Tuesday,2022
2022-08-01,3298.8,3327.0,3327.0,3271.0,1306913,-0.09,Monday,2022
2022-07-29,3301.9,3290.0,3317.3,3275.0,2430257,1.27,Friday,2022
2022-07-28,3260.5,3216.0,3264.0,3201.65,2106333,2.25,Thursday,2022
2022-07-27,3188.85,3115.0,3194.1,3110.0,1389808,2.34,Wednesday,2022
2022-07-26,3115.9,3164.7,3168.9,3096.5,2639367,-1.61,Tuesday,2022
2022-07-25,3166.75,3165.0,3186.45,3149.1,1797504,-0.13,Monday,2022
2022-07-22,3171.0,3185.0,3197.0,3143.5,2075886,-0.2,Friday,2022
2022-07-21,3177.3,3167.0,3184.0,3144.05,2420640,0.39,Thursday,2022
2022-07-20,3164.8,3107.8,3171.95,3098.05,3402251,2.95,Wednesday,2022
2022-07-19,3074.25,3030.05,3078.95,3030.05,1865074,0.35,Tuesday,2022
2022-07-18,3063.5,3023.0,3076.95,3014.3,3202795,2.3,Monday,2022
2022-07-15,2994.6,3018.55,3028.9,2953.0,4574806,-0.14,Friday,2022
